Date,Open,High,Low,Close,Adj Close,Volume
2019-11-22,214.473846,216.802917,189.296295,199.834122,199.834122,15985794206
2019-11-23,199.759705,204.995911,196.348770,204.086319,204.086319,11026830417
2019-11-24,204.103256,204.741882,189.939728,189.939728,189.939728,10349425170
2019-11-25,189.756622,199.814148,177.990555,194.850418,194.850418,14583202652
2019-11-26,194.754333,199.058868,192.705276,197.679169,197.679169,10149711151
2019-11-27,196.925095,205.782379,190.687408,203.289047,203.289047,11662533535
2019-11-28,203.367035,207.959351,200.626343,201.458176,201.458176,9755092463
2019-11-29,201.525940,208.316650,201.160660,206.265656,206.265656,9966227459
2019-11-30,206.242096,208.107971,200.848419,202.594070,202.594070,8720501985
2019-12-01,202.530624,202.587494,195.381653,200.852203,200.852203,9436135961
2019-12-02,200.838593,202.414429,196.412994,198.345566,198.345566,8876182476
2019-12-03,198.344360,199.800140,194.072723,196.671066,196.671066,8247171916
2019-12-04,196.620514,198.802994,191.309097,193.613831,193.613831,10378042094
2019-12-05,193.533020,201.812408,191.670990,196.664948,196.664948,8889065670
2019-12-06,196.859299,198.401001,195.664993,197.769928,197.769928,8561643912
2019-12-07,197.774109,198.572266,196.683380,197.204849,197.204849,7835842172
2019-12-08,197.172394,201.946533,196.540390,200.451477,200.451477,8536383702
2019-12-09,200.398026,201.107635,195.425003,196.224335,196.224335,8928156241
2019-12-10,196.164352,196.617645,191.778427,193.577118,193.577118,9078221189
2019-12-11,193.648056,193.832352,188.439377,189.180557,189.180557,9270358766
2019-12-12,189.190659,191.704819,186.029800,191.510620,191.510620,10378095057
2019-12-13,191.578598,192.082138,189.302673,190.880630,190.880630,9567173910
2019-12-14,190.892059,191.650162,187.574921,188.147339,188.147339,9281740358
2019-12-15,188.141754,189.749893,183.819244,188.681519,188.681519,9538761140
2019-12-16,188.713867,188.536896,174.361969,175.885498,175.885498,11837170412
2019-12-17,175.929138,176.354492,159.751678,161.342422,161.342422,11918913641
2019-12-18,161.412109,174.944839,157.090103,174.548813,174.548813,15560173403
2019-12-19,174.497116,176.118515,165.331512,169.727524,169.727524,12553189387
2019-12-20,169.810516,170.603577,166.960342,169.696045,169.696045,10746641589
2019-12-21,169.735382,169.797531,167.778625,168.460800,168.460800,9793695064
2019-12-22,168.417648,175.057510,168.179901,174.022202,174.022202,11990908321
2019-12-23,173.936066,177.143967,167.526230,169.100525,169.100525,12651563742
2019-12-24,169.120453,173.392654,167.646561,169.957794,169.957794,10484522258
2019-12-25,169.963852,169.827042,164.323074,166.387741,166.387741,11076345291
2019-12-26,166.429443,171.630386,164.429535,165.681427,165.681427,11277231117
2019-12-27,165.691360,167.569550,163.283096,166.414520,166.414520,10856764265
2019-12-28,166.412430,170.423279,166.029221,167.891022,167.891022,10557466837
2019-12-29,167.817963,178.875854,167.352448,176.191345,176.191345,12693885840
2019-12-30,176.241730,178.629868,171.822311,173.243347,173.243347,12796592189
2019-12-31,173.215622,173.939407,167.521317,168.578369,168.578369,11623735279
2020-01-01,168.604111,172.433441,167.712158,169.793961,169.793961,10300714557
2020-01-02,169.817368,169.862625,164.843964,165.435120,165.435120,10430031170
2020-01-03,165.436508,174.953857,164.468643,174.456772,174.456772,13622518177
2020-01-04,174.452621,176.902542,172.985977,175.623947,175.623947,9662033596
2020-01-05,175.627487,181.095245,175.425629,177.024902,177.024902,9777226551
2020-01-06,177.062271,187.109070,176.415543,187.077927,187.077927,11789261080
2020-01-07,187.088089,188.554794,182.686401,186.659164,186.659164,12038692453
2020-01-08,186.586121,191.424362,180.264679,184.162750,184.162750,12238386455
2020-01-09,184.029297,184.702255,177.964935,181.547836,181.547836,10054977615
2020-01-10,181.531952,188.150604,176.865631,187.884964,187.884964,11856457354
2020-01-11,187.161072,191.170029,185.593475,186.532028,186.532028,12179325448
2020-01-12,186.669632,190.958862,186.466370,190.603546,190.603546,11143176496
2020-01-13,191.055908,191.655472,186.584274,188.306992,188.306992,10939284567
2020-01-14,188.338928,219.105637,188.246323,216.850052,216.850052,21837602035
2020-01-15,216.561615,222.242737,210.094193,216.772293,216.772293,19787179867
2020-01-16,216.905502,217.869720,208.286133,214.391357,214.391357,17912820650
2020-01-17,214.519653,226.137421,212.687485,223.146210,223.146210,19595650092
2020-01-18,223.104095,233.271057,217.931534,229.138046,229.138046,19507126471
2020-01-19,229.271225,231.564285,213.834808,218.136917,218.136917,17915769068
2020-01-20,218.051071,220.618820,211.769684,218.017059,218.017059,14538596334
2020-01-21,217.938736,222.165970,216.817581,221.887527,221.887527,12800089910
2020-01-22,221.771652,224.697220,219.133331,221.130447,221.130447,12101271826
2020-01-23,221.132477,220.988083,210.462143,213.919495,213.919495,13650724710
2020-01-24,213.881180,216.025024,206.085938,214.370728,214.370728,14012119872
2020-01-25,214.391907,214.602188,208.561264,212.047256,212.047256,10855792670
2020-01-26,211.906418,221.391739,210.943100,221.203247,221.203247,12189369325
2020-01-27,221.113434,228.072357,220.130035,225.445023,225.445023,14514078700
2020-01-28,225.384323,232.181824,224.767273,232.181824,232.181824,15498342513
2020-01-29,232.152298,236.034088,231.028641,231.028641,231.028641,14155036192
2020-01-30,230.853592,246.095734,227.749130,244.021362,244.021362,16654014889
2020-01-31,244.082703,245.432831,233.374680,238.488831,238.488831,15525873238
2020-02-01,238.427399,243.367386,237.939484,243.140228,243.140228,15315502342
2020-02-02,242.952988,255.669525,238.579315,249.759995,249.759995,18610321977
2020-02-03,249.746582,257.152100,249.941254,252.403763,252.403763,16474902453
2020-02-04,252.399338,253.858353,246.276459,251.386490,251.386490,15560265398
2020-02-05,251.450912,274.724640,250.744736,271.305573,271.305573,19747689066
2020-02-06,271.171997,285.123108,268.257813,282.122192,282.122192,21823695476
2020-02-07,282.091370,296.909088,282.489838,296.357086,296.357086,22185517272
2020-02-08,296.070862,301.495850,286.590851,296.916534,296.916534,22275677466
2020-02-09,296.697937,305.911377,296.752563,304.200348,304.200348,20004254984
2020-02-10,304.161194,305.230347,290.441193,297.689758,297.689758,21588651436
2020-02-11,297.506287,314.380585,290.551544,313.455688,313.455688,22546759523
2020-02-12,313.518158,361.162720,312.765442,351.891357,351.891357,32543299179
2020-02-13,351.422760,363.153656,343.494873,355.669037,355.669037,34228853443
2020-02-14,355.568268,377.726837,348.185303,376.615204,376.615204,31216923872
2020-02-15,377.070770,380.466187,350.195679,350.790527,350.790527,31381500051
2020-02-16,351.023041,361.440979,321.177887,344.238342,344.238342,33315064190
2020-02-17,344.232819,353.217438,323.435211,352.571991,352.571991,34446773610
2020-02-18,352.764374,375.362335,347.169922,373.709930,373.709930,35140247202
2020-02-19,373.831482,375.175964,343.427429,343.427429,343.427429,29983886810
2020-02-20,343.501343,348.487976,332.745819,342.022919,342.022919,30801126994
2020-02-21,341.945587,352.810333,338.820007,351.255493,351.255493,27597287791
2020-02-22,351.190613,352.295715,342.411316,346.932404,346.932404,22358143929
2020-02-23,346.861877,362.812408,346.441467,362.812408,362.812408,25957755120
2020-02-24,362.747375,365.217987,344.738342,352.406311,352.406311,29765123645
2020-02-25,352.495300,352.739838,327.975616,329.113159,329.113159,29056161903
2020-02-26,329.010376,331.801422,294.772400,301.203278,301.203278,35015261555
2020-02-27,301.212311,317.031555,283.671082,303.520752,303.520752,34327814530
2020-02-28,303.834259,314.256653,291.102692,303.734344,303.734344,30222721007
2020-02-29,303.832062,311.096130,294.476105,294.476105,294.476105,24352937431
2020-03-01,294.347717,304.108765,287.275269,294.231903,294.231903,24428298195
2020-03-02,293.883911,310.633057,291.965973,307.153534,307.153534,27050088773
2020-03-03,307.092499,310.224640,296.278503,300.340271,300.340271,26562361739
2020-03-04,300.454956,304.783539,297.528687,300.473083,300.473083,22171766452
2020-03-05,300.638916,314.538422,300.638916,307.110931,307.110931,24381121781
2020-03-06,306.977295,326.977417,306.379608,326.884003,326.884003,26006756800
2020-03-07,327.185883,335.658630,318.971985,319.377228,319.377228,26091850760
2020-03-08,319.280029,319.280029,273.237335,273.442444,273.442444,29133119598
2020-03-09,274.300079,282.365631,260.346893,275.834534,275.834534,32290433759
2020-03-10,277.033051,280.975830,272.803345,275.702606,275.702606,25192083497
2020-03-11,275.703705,278.314880,253.555679,268.442688,268.442688,23397533744
2020-03-12,268.264160,268.763214,154.976578,156.647385,156.647385,30862824445
2020-03-13,157.125458,191.542831,132.518433,184.384598,184.384598,38571604472
2020-03-14,184.911545,186.940002,170.162247,171.401535,171.401535,17710327557
2020-03-15,171.318192,181.607605,169.382675,172.956772,172.956772,17568924459
2020-03-16,172.655380,172.655380,146.434616,154.909607,154.909607,22387738048
2020-03-17,154.630768,166.536957,154.630768,162.224854,162.224854,17209443827
2020-03-18,162.103683,164.573532,161.444992,166.110504,166.110504,16804331249
2020-03-19,166.106964,204.015747,165.952255,198.147141,198.147141,23785622204
2020-03-20,198.227539,214.905273,176.407593,190.696854,190.696854,27239441510
2020-03-21,191.220657,195.344772,182.689819,190.813995,190.813995,19659238284
2020-03-22,190.860596,195.602264,177.583099,178.298584,178.298584,18069272588
2020-03-23,178.363403,195.357147,176.328201,195.357147,195.357147,20489560993
2020-03-24,195.766251,204.481125,192.258957,200.387482,200.387482,21097175207
2020-03-25,200.609192,202.846558,190.612625,193.611313,193.611313,19096014737
2020-03-26,193.603912,195.081253,189.499908,194.239975,194.239975,15958020540
2020-03-27,194.251740,195.874542,187.814484,187.814484,187.814484,15980442926
2020-03-28,187.947403,187.947403,178.045425,183.688904,183.688904,17055947194
2020-03-29,183.729355,183.951965,175.709106,176.419769,176.419769,13961070301
2020-03-30,176.411575,189.919937,175.765015,188.474319,188.474319,16792110101
2020-03-31,188.355743,188.957275,186.953690,188.099747,188.099747,15579866814
2020-04-01,188.126160,191.983246,184.470520,191.983246,191.983246,17631581846
2020-04-02,192.121429,208.143219,192.121429,200.712036,200.712036,21653885063
2020-04-03,200.826935,208.317978,197.403931,201.886597,201.886597,18732987759
2020-04-04,202.062607,206.688004,199.216110,206.463486,206.463486,16984982177
2020-04-05,206.522675,207.756027,202.031494,204.620010,204.620010,16080605124
2020-04-06,204.707764,238.865372,204.617096,238.672379,238.672379,30531705200
2020-04-07,238.688705,245.507065,229.973648,231.408203,231.408203,30357912756
2020-04-08,231.602173,243.406509,230.570114,241.795105,241.795105,23897910513
2020-04-09,241.962524,242.285645,236.019882,238.945023,238.945023,20846236157
2020-04-10,238.975967,239.379608,216.392288,221.040817,221.040817,25089711070
2020-04-11,221.217377,224.885178,216.695541,220.766724,220.766724,18914094060
2020-04-12,220.789566,229.237091,218.121826,225.064560,225.064560,21123014309
2020-04-13,224.475494,224.516052,212.008148,216.820679,216.820679,22843767778
2020-04-14,216.926682,223.920959,216.633545,218.762085,218.762085,20437449289
2020-04-15,218.719391,224.109253,215.795197,216.444153,216.444153,20010799711
2020-04-16,216.322052,243.292038,212.437271,241.709305,241.709305,32166344628
2020-04-17,null,null,null,null,null,null
2020-04-18,240.273026,263.125122,240.273026,261.688019,261.688019,28225360035
2020-04-19,261.615204,263.346954,252.177246,255.190811,255.190811,26902481451
2020-04-20,255.001495,261.752747,240.651688,243.379211,243.379211,30040357053
2020-04-21,242.984482,247.771194,242.614655,245.133804,245.133804,23356802234
2020-04-22,245.038284,260.485962,243.872284,259.030823,259.030823,25526747891
2020-04-23,259.060059,265.402496,254.839920,260.274109,260.274109,29927923955
2020-04-24,260.546204,268.200073,260.546204,266.724731,266.724731,23663048598
2020-04-25,266.683105,277.373932,265.628998,275.573914,275.573914,25738380336
2020-04-26,275.430573,281.046509,274.593781,278.424896,278.424896,25872119622
2020-04-27,278.648102,281.177063,271.841797,276.816925,276.816925,26204756996
2020-04-28,276.885406,277.963226,274.008942,277.457123,277.457123,25474724829
2020-04-29,277.526764,304.045166,276.651154,301.044067,301.044067,36626678096
2020-04-30,300.962067,315.853973,287.711151,289.714081,289.714081,39199197621
2020-05-01,290.132263,305.252228,289.963623,305.551422,305.551422,29691359221
2020-05-02,305.567078,307.874115,303.639496,307.129364,307.129364,26046400614
2020-05-03,307.167419,312.756989,297.668365,298.143463,298.143463,28931957046
2020-05-04,298.083679,299.529358,281.187164,293.161041,293.161041,31829895173
2020-05-05,292.934326,297.720306,286.865723,290.362946,290.362946,26687334668
2020-05-06,289.951447,299.212128,289.002472,289.023590,289.023590,28814493719
2020-05-07,288.821136,300.015259,285.634796,296.617767,296.617767,32967355859
2020-05-08,296.490387,301.372589,290.951752,298.539642,298.539642,28656929579
2020-05-09,298.750732,301.010559,293.066010,296.610474,296.610474,26563930027
2020-05-10,296.543274,296.543274,256.115387,262.649811,262.649811,35110446384
2020-05-11,262.695221,267.754944,253.459457,260.696289,260.696289,28121565159
2020-05-12,260.646515,268.751526,260.448242,266.578522,266.578522,22389040569
2020-05-13,266.665253,282.249786,265.956299,280.680267,280.680267,24031468811
2020-05-14,280.255035,286.561310,277.608643,284.811676,284.811676,28278541321
2020-05-15,284.820496,285.692810,273.457062,276.033356,276.033356,23426734809
2020-05-16,276.020264,286.066559,274.399933,283.112274,283.112274,21696577698
2020-05-17,283.015991,295.133179,282.302032,291.926575,291.926575,21800775586
2020-05-18,291.956299,304.089813,291.917114,299.069580,299.069580,24273482865
2020-05-19,299.180969,299.180969,293.106476,297.521393,297.521393,19996612959
2020-05-20,297.514587,299.245667,289.254028,292.126892,292.126892,17700545237
2020-05-21,292.171967,294.564697,269.632050,278.777679,278.777679,18561115618
2020-05-22,278.712830,292.080292,276.214111,290.088654,290.088654,16861239357
2020-05-23,290.124084,294.593628,287.463226,292.224335,292.224335,14934333844
2020-05-24,292.254669,294.885773,283.012299,283.012299,283.012299,16548715619
2020-05-25,282.470093,288.462341,280.653839,286.879517,286.879517,14552243346
2020-05-26,286.795441,287.464081,276.743195,278.284576,278.284576,14003303497
2020-05-27,278.271759,287.334473,278.144348,287.334473,287.334473,14625167670
2020-05-28,287.364746,303.409973,283.939850,302.814148,302.814148,16821785369
2020-05-29,302.930695,308.856506,299.447693,303.924805,303.924805,16893095854
2020-05-30,303.982788,335.970703,301.265808,333.770477,333.770477,20696483712
2020-05-31,333.778442,336.111328,317.050751,318.210144,318.210144,16855759193
2020-06-01,318.051086,337.025665,317.669006,335.544495,335.544495,18953771195
2020-06-02,335.322266,341.092438,315.041901,320.460419,320.460419,18618318022
2020-06-03,320.698364,329.503876,317.935883,329.503876,329.503876,13307795346
2020-06-04,329.403961,332.404480,319.774261,330.037231,330.037231,13732622254
2020-06-05,329.933533,333.288879,323.036224,323.760925,323.760925,12474079546
2020-06-06,323.733215,330.148376,321.751099,324.712952,324.712952,10891540228
2020-06-07,324.681763,328.937714,317.342285,328.400330,328.400330,12785323265
2020-06-08,328.415466,329.800293,323.415558,329.284302,329.284302,10797609289
2020-06-09,329.104004,332.020935,326.208038,328.709137,328.709137,11336573662
2020-06-10,328.589172,333.442444,324.812683,332.268066,332.268066,11807192076
2020-06-11,332.407166,335.357361,313.137482,315.945587,315.945587,16849140337
2020-06-12,315.840302,324.572601,313.384674,322.730713,322.730713,12052067307
2020-06-13,322.800568,325.040680,320.551666,324.654419,324.654419,9704789893
2020-06-14,324.735077,324.916168,317.481720,319.318390,319.318390,10146875017
2020-06-15,319.241486,317.802185,302.372894,311.196136,311.196136,14260031708
2020-06-16,310.970642,319.439636,309.375793,317.234222,317.234222,10779871632
2020-06-17,317.337372,319.543610,311.171875,316.387146,316.387146,10456333392
2020-06-18,316.211212,318.331604,311.431183,315.505554,315.505554,9126371646
2020-06-19,315.306824,315.766266,308.265228,309.117035,309.117035,9453457385
2020-06-20,308.896667,314.983582,308.439758,312.023926,312.023926,8509602174
2020-06-21,311.944824,316.221954,311.132507,311.812012,311.812012,7625991809
2020-06-22,311.830475,329.644409,311.957916,327.484070,327.484070,12259847936
2020-06-23,327.489258,331.803528,324.696289,330.639252,330.639252,8971535205
2020-06-24,330.698547,336.606598,316.654144,321.700195,321.700195,12027685347
2020-06-25,321.605225,321.784454,314.271240,317.667572,317.667572,9560153155
2020-06-26,317.576172,318.978607,314.158386,314.346649,314.346649,9837517872
2020-06-27,314.296631,318.213745,301.886719,305.165070,305.165070,9469188013
2020-06-28,305.103058,312.882477,300.392242,308.227844,308.227844,8488409344
2020-06-29,308.247345,314.109863,303.778137,311.653259,311.653259,9186145030
2020-06-30,311.343994,313.983948,307.607635,307.221466,307.221466,8272700779
2020-07-01,306.976563,316.192200,305.130646,314.129364,314.129364,8785511932
2020-07-02,314.367889,316.283783,306.255798,311.279480,311.279480,8429814433
2020-07-03,311.180084,311.615936,304.769684,305.410736,305.410736,6922994761
2020-07-04,305.277161,311.734863,305.066895,310.406891,310.406891,7084621649
2020-07-05,310.274200,311.467346,304.467743,308.509430,308.509430,7171449319
2020-07-06,308.537109,327.831970,307.688110,326.989136,326.989136,11891499477
2020-07-07,326.261230,328.369904,317.883209,325.269440,325.269440,8763850726
2020-07-08,325.384308,335.440948,324.232025,333.457397,333.457397,13373154444
2020-07-09,333.563232,333.975555,325.670807,330.025391,330.025391,11447053876
2020-07-10,329.824493,330.024902,322.595764,327.627533,327.627533,9899278073
2020-07-11,327.708832,328.365051,324.019653,325.387756,325.387756,7668082022
2020-07-12,325.389709,330.623352,323.094055,329.240753,329.240753,8969507085
2020-07-13,329.308960,331.614868,324.243774,326.089874,326.089874,10598740360
2020-07-14,326.594818,329.427155,323.749298,326.696045,326.696045,10006401146
2020-07-15,326.603760,328.397705,320.389954,322.047485,322.047485,8360154940
2020-07-16,322.084473,322.970581,313.455933,317.096252,317.096252,7915239370
2020-07-17,317.164795,318.153992,315.359680,316.123322,316.123322,7958116507
2020-07-18,316.235474,321.226715,315.497192,319.787018,319.787018,7329672075
2020-07-19,319.752380,324.696503,316.793884,323.734894,323.734894,8485932122
2020-07-20,323.744873,325.332581,317.912964,319.412048,319.412048,7575280918
2020-07-21,319.614044,330.828796,318.721497,329.416412,329.416412,9151364557
2020-07-22,329.444031,352.766815,326.599731,351.820007,351.820007,10335017132
2020-07-23,352.085693,370.852905,349.837555,368.209686,368.209686,13781683813
2020-07-24,368.254791,383.940552,361.143707,374.635895,374.635895,12701039155
2020-07-25,374.382233,411.506866,374.382233,407.905823,407.905823,14468592088
2020-07-26,407.416992,424.446503,402.822815,415.407654,415.407654,16104134080
2020-07-27,415.426849,441.634949,415.426849,428.915863,428.915863,20870221129
2020-07-28,429.336975,434.976257,412.099518,423.654785,423.654785,16532537808
2020-07-29,423.518494,432.873199,418.831665,424.506104,424.506104,14513729149
2020-07-30,424.444855,454.440002,422.248871,448.741241,448.741241,15863071822
2020-07-31,448.804413,467.538391,442.156677,463.438904,463.438904,16134779696
2020-08-01,463.766052,521.501526,460.800568,516.608704,516.608704,18836729521
2020-08-02,517.078308,551.516785,478.981415,496.632629,496.632629,25335615755
2020-08-03,497.251831,531.511658,494.892212,517.455933,517.455933,17192460292
2020-08-04,517.270081,536.847900,513.917786,518.433044,518.433044,18731654071
2020-08-05,518.214050,539.161316,513.602966,532.726807,532.726807,17079847265
2020-08-06,532.717896,535.068359,522.662720,526.075500,526.075500,15057366780
2020-08-07,526.428345,531.386475,492.794434,507.996918,507.996918,17068770746
2020-08-08,508.048767,527.359985,505.090149,527.359985,527.359985,12504534862
2020-08-09,529.123962,535.056091,516.442139,523.690735,523.690735,12654504275
2020-08-10,523.585022,534.181274,523.585022,528.680908,528.680908,15605628515
2020-08-11,528.690491,531.178345,493.377747,506.304504,506.304504,17026890867
2020-08-12,505.878235,518.244263,490.511719,517.862610,517.862610,16433868404
2020-08-13,517.616211,572.329712,502.488129,566.903809,566.903809,24435581337
2020-08-14,566.818542,589.138855,560.196655,580.317566,580.317566,19986944765
2020-08-15,580.536682,586.097900,570.336121,574.953674,574.953674,16473018079
2020-08-16,574.947876,577.707581,549.661377,574.899109,574.899109,16127381679
2020-08-17,575.147156,584.550537,559.912537,567.939087,567.939087,17489254430
2020-08-18,568.122070,571.746155,553.390259,557.388245,557.388245,15759803012
2020-08-19,557.479431,561.782959,524.290161,537.052490,537.052490,17358172201
2020-08-20,537.442444,551.992493,534.090210,548.632751,548.632751,13231052469
2020-08-21,548.249390,551.341614,510.478851,512.699280,512.699280,15523282540
2020-08-22,512.573792,522.370483,504.383179,521.538513,521.538513,13349368291
2020-08-23,521.179749,522.401917,505.561127,515.898010,515.898010,10726073305
2020-08-24,516.286194,541.183044,513.104980,539.464600,539.464600,13652171232
2020-08-25,539.368774,540.168274,494.007233,505.580383,505.580383,16363435934
2020-08-26,505.549286,515.182068,499.145691,507.865570,507.865570,13098355189
2020-08-27,508.054443,518.784302,492.210938,502.117310,502.117310,13723427879
2020-08-28,502.113312,520.698547,500.555359,518.546326,518.546326,11946943408
2020-08-29,518.301270,531.306702,514.829895,523.847107,523.847107,11497694347
2020-08-30,523.447937,561.152405,523.437012,560.363037,560.363037,14665788634
2020-08-31,560.511230,572.047546,548.824341,567.287415,567.287415,16656602587
2020-09-01,567.019714,636.478516,563.150391,622.753113,622.753113,24623829062
2020-09-02,622.695618,627.624512,554.537048,574.093567,574.093567,25690741036
2020-09-03,574.353821,586.887146,500.727448,506.780640,506.780640,25784811965
2020-09-04,505.466217,526.958191,487.589569,507.161346,507.161346,21876828640
2020-09-05,506.896515,514.909180,413.803925,437.951904,437.951904,39032455633
2020-09-06,438.049194,470.028137,416.766022,462.065338,462.065338,36147565644
2020-09-07,462.180389,468.163971,427.197784,461.841797,461.841797,28500432854
2020-09-08,462.534271,465.604248,435.494812,446.973389,446.973389,23819988444
2020-09-09,447.268372,472.477295,439.726013,461.802704,461.802704,19134387782
2020-09-10,462.222687,495.685699,461.804993,485.517212,485.517212,41443690951
2020-09-11,485.539124,496.340485,468.581024,493.755127,493.755127,35969658908
2020-09-12,493.623077,510.678772,484.724060,510.210541,510.210541,17520021012
2020-09-13,510.653564,512.551758,466.931763,481.932770,481.932770,19782351933
2020-09-14,482.103607,506.357391,471.679230,497.119659,497.119659,23107752743
2020-09-15,496.968323,502.153809,479.450836,481.349884,481.349884,21295047643
2020-09-16,481.224243,490.781128,470.665344,482.199860,482.199860,21232442283
2020-09-17,482.270355,518.707336,481.073578,511.570007,511.570007,26168380859
2020-09-18,511.988525,515.087463,497.435455,507.559143,507.559143,18630298022
2020-09-19,507.132782,511.147858,500.118378,509.124847,509.124847,14591261629
2020-09-20,509.195648,509.195648,484.760956,489.734802,489.734802,16223879190
2020-09-21,490.193237,495.600891,446.824524,454.637329,454.637329,23142844374
2020-09-22,454.554535,461.128510,449.076599,458.099640,458.099640,16931018327
2020-09-23,458.258331,460.446411,425.150452,429.188385,429.188385,16128118015
2020-09-24,429.232269,469.245331,426.156067,466.421173,466.421173,17971012820
2020-09-25,466.429840,479.353455,453.648926,471.368652,471.368652,16402339525
2020-09-26,471.863068,476.453278,466.063751,475.215088,475.215088,14775618626
2020-09-27,474.708954,484.701691,467.355377,478.150391,478.150391,15341090227
2020-09-28,478.136292,490.840820,474.032196,474.162048,474.162048,16167185413
