Date,Open,High,Low,Close,Adj Close,Volume
2020-08-12,15179.917969,15543.234375,14994.036133,15342.797852,15342.797852,33194861402
2020-08-13,15347.394531,15597.785156,14843.848633,15581.575195,15581.575195,36391228285
2020-08-14,15566.398438,16102.314453,15495.498047,15614.348633,15614.348633,32157711558
2020-08-15,15614.119141,15872.179688,15614.119141,15742.815430,15742.815430,30986145948
2020-08-16,15744.125000,15834.629883,15542.502930,15761.581055,15761.581055,27279229871
2020-08-17,15765.363281,16317.873047,15642.396484,16203.137695,16203.137695,37323494617
2020-08-18,16199.824219,16277.643555,15759.149414,15775.917969,15775.917969,34263017233
2020-08-19,15775.459961,15827.308594,15451.238281,15535.985352,15535.985352,32375127124
2020-08-20,15540.234375,15690.334961,15485.750977,15648.994141,15648.994141,26579591364
2020-08-21,15648.540039,15668.349609,15237.612305,15273.857422,15273.857422,31308540811
2020-08-22,15264.620117,15401.553711,15084.545898,15391.564453,15391.564453,26646686618
2020-08-23,15388.758789,15437.304688,15178.291992,15375.856445,15375.856445,24361872144
2020-08-24,15374.329102,15530.579102,15320.874023,15563.072266,15563.072266,27335788162
2020-08-25,15561.742188,15572.549805,14761.583984,14964.790039,14964.790039,34628883594
2020-08-26,14965.790039,15146.742188,14877.575195,15097.168945,15097.168945,29524045764
2020-08-27,15093.547852,15183.394531,14678.807617,14859.354492,14859.354492,30497699492
2020-08-28,14861.845703,15123.312500,14854.660156,15119.231445,15119.231445,25944861249
2020-08-29,15117.338867,15175.741211,15019.411133,15072.555664,15072.555664,22903947365
2020-08-30,15074.976563,15334.110352,15053.583984,15319.235352,15319.235352,25847235358
2020-08-31,15321.589844,15371.036133,15159.953125,15230.271484,15230.271484,29057953268
2020-09-01,15228.310547,15762.745117,15123.823242,15626.501953,15626.501953,35653050576
2020-09-02,15619.119141,15619.119141,14752.291992,14891.182617,14891.182617,36578664374
2020-09-03,14882.254883,14935.113281,13377.895508,13462.524414,13462.524414,41953060228
2020-09-04,13442.904297,13964.403320,13392.878906,13731.634766,13731.634766,39143599633
2020-09-05,13732.570313,13822.759766,12993.391602,13284.556641,13284.556641,58674733823
2020-09-06,13281.486328,13528.379883,13137.360352,13442.844727,13442.844727,48475568111
2020-09-07,13443.689453,13616.204102,12985.994141,13579.410156,13579.410156,44135724006
2020-09-08,13579.074219,13804.961914,13105.387695,13413.773438,13413.773438,44261377878
2020-09-09,13417.261719,13616.035156,13257.210938,13471.401367,13471.401367,31735098970
2020-09-10,13471.377930,13802.309570,13465.861328,13668.721680,13668.721680,71760738434
2020-09-11,13676.489258,13750.358398,13363.432617,13705.805664,13705.805664,59563778219
2020-09-12,13717.595703,13940.263672,13562.791992,13760.169922,13760.169922,48427414393
2020-09-13,13773.648438,13938.125000,13472.803711,13609.859375,13609.859375,48127166566
2020-09-14,13616.421875,14225.968750,13538.196289,14073.925781,14073.925781,46716475850
2020-09-15,14069.864258,14386.762695,14024.701172,14244.935547,14244.935547,42891280378
2020-09-16,14246.005859,14595.864258,14125.769531,14466.702148,14466.702148,40559826885
2020-09-17,14464.524414,14573.899414,14248.906250,14398.195313,14398.195313,50170584633
2020-09-18,14401.916992,14523.759766,14286.537109,14452.489258,14452.489258,34784879245
2020-09-19,14438.184570,14702.958984,14406.533203,14650.472656,14650.472656,30060928139
2020-09-20,14652.484375,14652.484375,14280.895508,14436.899414,14436.899414,32599715870
2020-09-21,14432.483398,14476.201172,13812.389648,13916.699219,13916.699219,38422277179
2020-09-22,13913.193359,14061.354492,13834.702148,14013.412109,14013.412109,31410836114
2020-09-23,14014.737305,14171.454102,13634.575195,13690.018555,13690.018555,30773811952
2020-09-24,13692.181641,14376.911133,13669.680664,14346.231445,14346.231445,30730391058
2020-09-25,14348.799805,14405.003906,14177.760742,14325.015625,14325.015625,28419767935
2020-09-26,14324.945313,14429.877930,14300.797852,14397.664063,14397.664063,24238356562
2020-09-27,14395.659180,14464.998047,14249.088867,14417.809570,14417.809570,24109306275
2020-09-28,14414.083008,14639.853516,14314.597656,14322.127930,14322.127930,30351090986
2020-09-29,14310.287109,14534.940430,14291.838867,14520.833984,14520.833984,27384922255
2020-09-30,14516.257813,14527.739258,14326.820313,14357.780273,14357.780273,27630018914
2020-10-01,14354.310547,14506.501953,13948.083008,14115.090820,14115.090820,36111385160
2020-10-02,14116.500000,14179.195313,13905.607422,14089.382813,14089.382813,30784310446
2020-10-03,14087.575195,14127.886719,14013.265625,14063.200195,14063.200195,22752982416
2020-10-04,14066.430664,14229.312500,14017.744141,14203.025391,14203.025391,23325302594
2020-10-05,14207.817383,14325.208984,14142.469727,14325.208984,14325.208984,25703155311
2020-10-06,14319.609375,14323.924805,14061.252930,14149.277344,14149.277344,29659485440
2020-10-07,14146.799805,14175.774414,14108.813477,14160.033203,14160.033203,23382370374
2020-10-08,14158.029297,14447.591797,13990.620117,14410.833008,14410.833008,28973198699
2020-10-09,null,null,null,null,null,null
2020-10-10,14506.996094,15009.492188,14504.660156,14818.736328,14818.736328,30011675481
2020-10-11,14818.369141,14992.489258,14808.590820,14949.650391,14949.650391,26222701212
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,15019.243164,15151.414063,14873.189453,15031.950195,15031.950195,31700537580
2020-10-15,15028.130859,15293.713867,14920.248047,15206.565430,15206.565430,32392813814
2020-10-16,15216.458984,15263.462891,14834.522461,14936.709961,14936.709961,33819608008
2020-10-17,14936.709961,15021.325195,14888.192383,14984.175781,14984.175781,25237820007
2020-10-18,14981.379883,15137.272461,14970.292969,15137.272461,15137.272461,24100918697
2020-10-19,15152.666992,15518.485352,15045.162109,15487.805664,15487.805664,31472474839
2020-10-20,15493.000000,15738.492188,15410.266602,15634.231445,15634.231445,40561557929
2020-10-21,15629.958008,17335.792969,15610.864258,16869.498047,16869.498047,57111837386
2020-10-22,16840.488281,17286.568359,16747.369141,17032.642578,17032.642578,45622748696
2020-10-23,17040.074219,17085.765625,16768.583984,16973.615234,16973.615234,38031827814
2020-10-24,16973.660156,17253.886719,16913.509766,17205.314453,17205.314453,32213632970
2020-10-25,17205.316406,17495.554688,16953.814453,17133.712891,17133.712891,32090829345
2020-10-26,17133.750000,17462.484375,16947.869141,17267.447266,17267.447266,38907420539
2020-10-27,17267.439453,18160.699219,17247.685547,18012.412109,18012.412109,44522265515
2020-10-28,18012.408203,18250.978516,17215.994141,17666.005859,17666.005859,47744602210
2020-10-29,17666.023438,18179.570313,17343.203125,17893.388672,17893.388672,75232643184
2020-10-30,17893.375000,18191.902344,17525.660156,18045.322266,18045.322266,40737596436
2020-10-31,18045.335938,18686.984375,17926.775391,18357.662109,18357.662109,40371241652
2020-11-01,18357.664063,18465.615234,18154.363281,18364.880859,18364.880859,32691898003
2020-11-02,18364.777344,18440.324219,17608.568359,17915.128906,17915.128906,40683002817
2020-11-03,17915.078125,18325.234375,17616.900391,18279.595703,18279.595703,39139702792
2020-11-04,18279.839844,18650.613281,18033.033203,18553.148438,18553.148438,46096830889
2020-11-05,18553.183594,20521.988281,18506.031250,20383.972656,20383.972656,53454572436
2020-11-06,20383.816406,20805.148438,19847.302734,20332.167969,20332.167969,52036229021
2020-11-07,20332.167969,20555.810547,18839.601563,19375.865234,19375.865234,45749629555
2020-11-08,19375.865234,20368.470703,19258.771484,20159.365234,20159.365234,34683510584
2020-11-09,20159.402344,20531.964844,19289.882813,19945.732422,19945.732422,44424413694
2020-11-10,19945.777344,20108.078125,19684.666016,19926.416016,19926.416016,33328108516
2020-11-11,19926.423828,20786.222656,19922.343750,20504.458984,20504.458984,38879893288
2020-11-12,20504.404297,21424.140625,20296.023438,21384.429688,21384.429688,44901307464
2020-11-13,21384.556641,21663.500000,21059.314453,21423.160156,21423.160156,41486025288
2020-11-14,21423.160156,21423.160156,20676.642578,21095.376953,21095.376953,36079912785
2020-11-15,21095.378906,21167.548828,20750.255859,20937.958984,20937.958984,31040142543
2020-11-16,20937.945313,22017.812500,20839.931641,21858.822266,21858.822266,41225976443
2020-11-17,21819.042969,23290.486328,21651.433594,23126.068359,23126.068359,51122376522
2020-11-18,23125.787109,24084.798828,22687.294922,23303.574219,23303.574219,64220671760
2020-11-19,23303.384766,23724.648438,22793.986328,23320.166016,23320.166016,48408444478
2020-11-20,23320.156250,24518.117188,23236.150391,24380.234375,24380.234375,48433475099
2020-11-21,24380.236328,24793.054688,24148.552734,24407.623047,24407.623047,51912633122
2020-11-22,24407.623047,24468.812500,23136.525391,24036.964844,24036.964844,54015035380
2020-11-23,24036.984375,24416.914063,23533.574219,24010.261719,24010.261719,55882080993
2020-11-24,24011.429688,25214.105469,23649.466797,24836.837891,24836.837891,66902714077
2020-11-25,24832.867188,25244.710938,24163.851563,24356.402344,24356.402344,56834304752
2020-11-26,24353.437500,24538.076172,21272.287109,22332.255859,22332.255859,79946354734
2020-11-27,22336.539063,22719.753906,21455.164063,22226.464844,22226.464844,50519583951
2020-11-28,22232.353516,23195.035156,21969.558594,23017.667969,23017.667969,42353805074
2020-11-29,23020.552734,23771.367188,22812.015625,23600.826172,23600.826172,40422929655
2020-11-30,23601.916016,25539.689453,23601.916016,25498.355469,25498.355469,62009987218
2020-12-01,25508.666016,25747.275391,23775.000000,24319.798828,24319.798828,64196174178
2020-12-02,24318.175781,24989.980469,23745.835938,24803.392578,24803.392578,48296305533
2020-12-03,24809.638672,25198.320313,24462.523438,25023.039063,25023.039063,41089081929
2020-12-04,25025.056641,25098.613281,23907.166016,23905.966797,23905.966797,43302799617
2020-12-05,23904.203125,24494.910156,23765.888672,24486.960938,24486.960938,34827026978
2020-12-06,24486.896484,24784.587891,24159.255859,24726.681641,24726.681641,32330175298
2020-12-07,24724.136719,24811.228516,24245.910156,24572.388672,24572.388672,34437289562
2020-12-08,24572.257813,24658.361328,23413.574219,23481.021484,23481.021484,40617946500
2020-12-09,23480.687500,23894.646484,22947.404297,23800.703125,23800.703125,44153972690
2020-12-10,23799.914063,23799.914063,22837.884766,23272.466797,23272.466797,32551057406
2020-12-11,23271.113281,23275.361328,22506.591797,23059.648438,23059.648438,35650952530
2020-12-12,23049.964844,24162.916016,23047.320313,24014.902344,24014.902344,27781091045
2020-12-13,24018.873047,24752.935547,23926.365234,24409.371094,24409.371094,32453114181
2020-12-14,24412.060547,24629.351563,24264.837891,24561.123047,24561.123047,28679630291
2020-12-15,24561.476563,24780.164063,24357.650391,24658.501953,24658.501953,33960686567
2020-12-16,24660.714844,27343.261719,24516.099609,27166.025391,27166.025391,56611097927
2020-12-17,27163.162109,30071.216797,27062.554688,29036.466797,29036.466797,90882168158
2020-12-18,29038.548828,29604.582031,28589.082031,29589.865234,29589.865234,51649859211
2020-12-19,29583.349609,30802.076172,29191.519531,30525.814453,30525.814453,49219606506
2020-12-20,30515.500000,30972.386719,29602.333984,30075.871094,30075.871094,48480802951
2020-12-21,30072.232422,30908.416016,28541.398438,29308.001953,29308.001953,58932888435
2020-12-22,29296.380859,30671.726563,28883.396484,30662.863281,30662.863281,56949381724
2020-12-23,30661.505859,30946.136719,29302.539063,29851.392578,29851.392578,65692590665
2020-12-24,29849.925781,30595.912109,29249.964844,30529.535156,30529.535156,52838689354
2020-12-25,30526.472656,31813.019531,30170.296875,31754.683594,31754.683594,54160956231
2020-12-26,31770.423828,34398.179688,31571.736328,34036.363281,34036.363281,62225866761
2020-12-27,34039.371094,36420.468750,33309.851563,33737.042969,33737.042969,85368828343
2020-12-28,33747.992188,35146.531250,33659.101563,34786.046875,34786.046875,63005439053
2020-12-29,34782.199219,35090.632813,33332.531250,35085.894531,35085.894531,58042939241
2020-12-30,35082.886719,36903.199219,35082.886719,36777.839844,36777.839844,65401490499
2020-12-31,36778.628906,37299.792969,35876.460938,36919.187500,36919.187500,59519070252
2021-01-01,36909.375000,37681.746094,36666.964844,37393.089844,37393.089844,51849388517
2021-01-02,37396.023438,42206.632813,37033.218750,40898.171875,40898.171875,86393019962
2021-01-03,40900.894531,44056.867188,40802.761719,41711.191406,41711.191406,100092071966
2021-01-04,41747.992188,42467.906250,36399.628906,40865.062500,40865.062500,103739501829
2021-01-05,40871.613281,43642.414063,38539.417969,43089.992188,43089.992188,85625353050
2021-01-06,43116.847656,46711.308594,42464.960938,46641.222656,46641.222656,95360542812
2021-01-07,46653.269531,51054.824219,46275.972656,49945.906250,49945.906250,107528828302
2021-01-08,49959.511719,53271.730469,46712.902344,51769.027344,51769.027344,111801657940
2021-01-09,51757.644531,52579.000000,49463.222656,51079.398438,51079.398438,78652324066
2021-01-10,51078.980469,52558.496094,45680.503906,48817.738281,48817.738281,101794616835
2021-01-11,48805.125000,48805.125000,39024.972656,45432.597656,45432.597656,157528829551
2021-01-12,45368.351563,46613.718750,41735.207031,43108.246094,43108.246094,95019563596
2021-01-13,43098.281250,47769.207031,41439.484375,47383.304688,47383.304688,88076935594
2021-01-14,47394.414063,50571.691406,46788.234375,49563.347656,49563.347656,80460231874
2021-01-15,49524.621094,50045.816406,44171.777344,46905.535156,46905.535156,86308842375
2021-01-16,46900.800781,48228.945313,45387.492188,46081.144531,46081.144531,73502044976
2021-01-17,46062.687500,46767.015625,43282.687500,45711.007813,45711.007813,66871649765
2021-01-18,45712.234375,47679.492188,44586.644531,46701.332031,46701.332031,63124697454
2021-01-19,46716.832031,48073.707031,45888.945313,45888.945313,45888.945313,72827553846
2021-01-20,45863.890625,46274.687500,42417.207031,44892.292969,44892.292969,84403577912
2021-01-21,44894.375000,44877.082031,38235.890625,38992.074219,38992.074219,95682504823
2021-01-22,38981.859375,43016.281250,36645.445313,42028.714844,42028.714844,98313810634
2021-01-23,42003.238281,42481.035156,40102.601563,40834.132813,40834.132813,61573714469
2021-01-24,40829.976563,41950.078125,39630.695313,41094.109375,41094.109375,61908127615
2021-01-25,41089.554688,44272.917969,40894.730469,41229.378906,41229.378906,76298845055
2021-01-26,41219.468750,41623.234375,39430.964844,41341.234375,41341.234375,76482809027
2021-01-27,41333.847656,41333.847656,37628.261719,39009.808594,39009.808594,80213709506
2021-01-28,39020.695313,40929.136719,38501.851563,40608.722656,40608.722656,101296176586
2021-01-29,44033.328125,49034.347656,41269.437500,43844.332031,43844.332031,150628000568
2021-01-30,43818.203125,44506.566406,42086.031250,43794.734375,43794.734375,83248000113
2021-01-31,43796.468750,43818.773438,41242.898438,42390.847656,42390.847656,67532936483
2021-02-01,42391.128906,44329.984375,41421.046875,43093.593750,43093.593750,78896444828
2021-02-02,43088.484375,45982.507813,43037.964844,45408.605469,45408.605469,80674213180
2021-02-03,45409.285156,47901.066406,45314.421875,47908.066406,47908.066406,78201777016
2021-02-04,47911.921875,49334.308594,46619.609375,47359.339844,47359.339844,88287928121
2021-02-05,47366.371094,48924.761719,46981.027344,48683.769531,48683.769531,74789005140
2021-02-06,48676.214844,52132.652344,48676.214844,50115.406250,50115.406250,91033773381
2021-02-07,50095.214844,50536.265625,47761.257813,49642.269531,49642.269531,83581307123
2021-02-08,49621.070313,58859.648438,48601.000000,58850.136719,58850.136719,129260109653
2021-02-09,58835.523438,61124.003906,57497.179688,59023.472656,59023.472656,116583632350
2021-02-10,59009.070313,59886.609375,55743.765625,57035.000000,57035.000000,110850820799
2021-02-11,57010.273438,61538.183594,56164.945313,60845.808594,60845.808594,103365545777
2021-02-12,60804.792969,61926.871094,59115.988281,60319.285156,60319.285156,97205763558
2021-02-13,60301.953125,61013.429688,58911.238281,59816.941406,59816.941406,89207541748
2021-02-14,59828.359375,62841.878906,59828.359375,61818.585938,61818.585938,90409225214
2021-02-15,61792.253906,62015.523438,58749.414063,60583.375000,60583.375000,97385529641
2021-02-16,60582.617188,63618.468750,59591.550781,62545.238281,62545.238281,97949128144
2021-02-17,62554.652344,66718.648438,62404.312500,66229.132813,66229.132813,102641931022
2021-02-18,66218.929688,66615.984375,64744.515625,65537.265625,65537.265625,66012729214
2021-02-19,65532.429688,70822.718750,64735.265625,70533.617188,70533.617188,80134491885
2021-02-20,70532.609375,72546.867188,68915.226563,70772.351563,70772.351563,85968905096
2021-02-21,70733.304688,73588.101563,70233.781250,72505.562500,72505.562500,65395680020
2021-02-22,72496.484375,72516.460938,61916.449219,68363.289063,68363.289063,116091449639
2021-02-23,68360.273438,68360.273438,57144.000000,61493.781250,61493.781250,133634816482
2021-02-24,61507.207031,64520.531250,59430.226563,62195.539063,62195.539063,79701250480
2021-02-25,62200.230469,64832.519531,59404.515625,59404.515625,59404.515625,68754963834
2021-02-26,59513.769531,61433.894531,56119.035156,59028.468750,59028.468750,447069632247
2021-02-27,59034.851563,61460.671875,57659.609375,58830.691406,58830.691406,58477231516
2021-02-28,58837.781250,59503.183594,55077.281250,57312.195313,57312.195313,67858612442
2021-03-01,57339.789063,62941.781250,57279.023438,62739.597656,62739.597656,68124800841
2021-03-02,62715.410156,63379.468750,59599.261719,61132.898438,61132.898438,60061230632
2021-03-03,61179.433594,66355.609375,60996.535156,64055.453125,64055.453125,67455516449
2021-03-04,64035.253906,65472.570313,60374.179688,61573.375000,61573.375000,66369604078
2021-03-05,61530.093750,62554.800781,59059.332031,61913.101563,61913.101563,61531736668
2021-03-06,61877.574219,62191.382813,59800.148438,61894.218750,61894.218750,43483998357
2021-03-07,61902.187500,64908.730469,61902.187500,64684.292969,64684.292969,54491238686
2021-03-08,64643.144531,66221.765625,62743.527344,66138.406250,66138.406250,61519046789
2021-03-09,66171.882813,69333.046875,65842.578125,69333.046875,69333.046875,64385893801
2021-03-10,69332.914063,72341.109375,67549.132813,70691.187500,70691.187500,72315613285
2021-03-11,70633.929688,72790.132813,68631.515625,72463.921875,72463.921875,71169242207
2021-03-12,72484.101563,72659.031250,69372.546875,71526.078125,71526.078125,69477382762
2021-03-13,71540.156250,76956.789063,70137.539063,76406.875000,76406.875000,75691679676
2021-03-14,76379.484375,76849.562500,73947.617188,73947.617188,73947.617188,54743072229
2021-03-15,73904.117188,75532.453125,69073.726563,69760.445313,69760.445313,82877425555
2021-03-16,69677.578125,70708.828125,66827.304688,70684.328125,70684.328125,74348765639
2021-03-17,70710.367188,73139.734375,67991.523438,72931.796875,72931.796875,74650589489
2021-03-18,72959.281250,74799.640625,67510.171875,72297.906250,72297.906250,69657744262
2021-03-19,72287.304688,74398.554688,70790.179688,73079.593750,73079.593750,61452845363
2021-03-20,73061.570313,75189.609375,72912.562500,73038.242188,73038.242188,63078420887
2021-03-21,73033.578125,73607.203125,70178.117188,72043.421875,72043.421875,65054919294
2021-03-22,72036.500000,73010.117188,67985.226563,68277.851563,68277.851563,70772492024
2021-03-23,68255.960938,70318.273438,67118.070313,68917.976563,68917.976563,71053388158
2021-03-24,68882.148438,72027.773438,66078.156250,66392.343750,66392.343750,88776672481
2021-03-25,66332.562500,67127.578125,64011.230469,65160.429688,65160.429688,85697104132
2021-03-26,65133.773438,69541.937500,65003.769531,69541.937500,69541.937500,71452584699
2021-03-27,69542.257813,71346.664063,68413.867188,70596.593750,70596.593750,59614926392
2021-03-28,70598.398438,71385.882813,69229.898438,70416.695313,70416.695313,60015851041
2021-03-29,70413.117188,73440.742188,69597.101563,72713.562500,72713.562500,72556664754
2021-03-30,72713.484375,75013.953125,72061.382813,74365.914063,74365.914063,68681497760
2021-03-31,74381.796875,75561.992188,72744.523438,74029.625000,74029.625000,82324821486
2021-04-01,74039.343750,74954.750000,73688.156250,74156.375000,74156.375000,77385550185
2021-04-02,74160.226563,75536.781250,73795.585938,74675.773438,74675.773438,73850284730
2021-04-03,74692.242188,75588.664063,72436.890625,72436.890625,72436.890625,74998990688
2021-04-04,72438.085938,74084.039063,71889.609375,73827.421875,73827.421875,63764617037
2021-04-05,73830.335938,74959.828125,72600.281250,73942.945313,73942.945313,76006802351
2021-04-06,74085.742188,74478.250000,72337.812500,73156.523438,73156.523438,83044849885
2021-04-07,73149.171875,73900.929688,70230.664063,70708.539063,70708.539063,95430332736
2021-04-08,70772.843750,73292.414063,70487.046875,73273.843750,73273.843750,66652885189
2021-04-09,73277.117188,74058.054688,72805.539063,72978.656250,72978.656250,58457110099
2021-04-10,72989.648438,76777.210938,72720.179688,74918.531250,74918.531250,72970474029
2021-04-11,74984.929688,76168.132813,74287.742188,75463.914063,75463.914063,58009982597
2021-04-12,75427.539063,76935.648438,74704.843750,75243.421875,75243.421875,65111759443
2021-04-13,75239.109375,79895.726563,75245.156250,79598.406250,79598.406250,87720760870
2021-04-14,79623.851563,81445.671875,77085.687500,78995.984375,78995.984375,96948328929
2021-04-15,78952.796875,80052.289063,77726.054688,79437.875000,79437.875000,76477329164
2021-04-16,79368.234375,79831.468750,75262.203125,77018.320313,77018.320313,105437908391
2021-04-17,76964.703125,78268.406250,75503.000000,75906.359375,75906.359375,82729666943
2021-04-18,75928.953125,76373.718750,66081.828125,70374.906250,70374.906250,122017577989
2021-04-19,70344.109375,71803.609375,68107.265625,69788.234375,69788.234375,81836928952
2021-04-20,69735.039063,71974.484375,66704.554688,71226.609375,71226.609375,85574959838
2021-04-21,71224.210938,71556.757813,67143.500000,67403.687500,67403.687500,68679741888
2021-04-22,67342.445313,69271.929688,63263.152344,64718.730469,64718.730469,93521251652
2021-04-23,64690.644531,65129.359375,59550.523438,63743.160156,63743.160156,108125662632
2021-04-24,63805.011719,63835.371094,60888.253906,62442.210938,62442.210938,61149258326
2021-04-25,62444.660156,63010.046875,58860.460938,61204.207031,61204.207031,57598292650
2021-04-26,61296.050781,67335.632813,60979.964844,66968.875000,66968.875000,72252684229
2021-04-27,66979.476563,68736.429688,66142.187500,68279.867188,68279.867188,61350657215
2021-04-28,68284.234375,69248.132813,66871.945313,67453.250000,67453.250000,59057216931
2021-04-29,67494.320313,67812.437500,64361.214844,65747.195313,65747.195313,56581305089
2021-04-30,65763.835938,71170.984375,65230.609375,70985.937500,70985.937500,64404555636
2021-05-01,null,null,null,null,null,null
